swap_margin,who_has_seen_opponent_card,who_has_seen_my_card,cabo_known_ratio_threshold,cabo_avg_value_threshold,win_rate,trial
0.4962218133707783,4,1,0.8163825483619866,2.8317157920885005,0.45,0
1.4839355023916236,4,2,0.8699656130740107,5.251188083113403,0.1,1
2.431468210534515,4,4,0.9172725325588852,3.4838749624761682,0.1,2
2.9203864458086617,2,1,0.6239880214188378,2.2962064131948257,0.2,3
1.1377023866075895,3,4,0.6638670120708206,5.490839010315737,0.15,4
2.4117629121366386,1,1,0.5848744065887661,3.2293901092385346,0.3,5
0.8145822799759614,1,3,0.7385182395450631,5.675218983079743,0.1,6
1.4206330518347485,1,4,0.7148227259058433,2.5926287603687195,0.0,7
1.3208323914053937,4,4,0.612089207166755,5.616768130169691,0.15,8
2.254769802918866,1,4,0.5567361999843338,4.854513798421439,0.1,9
2.0218186142727235,3,2,0.8276276695004272,3.9529134700073656,0.1,10
2.922613349594438,3,3,0.600830460173707,2.467463721065978,0.1,11
0.1448803545370666,2,3,0.5246354717391479,4.750935335786517,0.15,12
2.9026853018162013,2,2,0.8224256943078373,4.268365786679106,0.05,13
0.2480052364045473,4,1,0.5225398340111305,5.051835922931348,0.5,14
2.404938077272536,2,2,0.8829589414786045,2.878526632428261,0.05,15
1.24156427708884,4,3,0.7462412597373622,4.7949449820755445,0.2,16
1.3317671747477253,3,4,0.8780960279781116,2.932604361291445,0.1,17
2.8569475057042664,3,3,0.6540305927572175,3.1013308106996753,0.15,18
1.067539329042308,3,3,0.61239247359442,3.4034865611962473,0.15,19
2.9203319517841684,2,3,0.8439484649421785,2.8837499631084484,0.0,20
1.373501357421793,2,1,0.6879519095935605,3.855501494608458,0.25,21
1.1410449014121404,4,1,0.5443734835377726,5.451560925295562,0.5,22
1.533550513252588,3,1,0.5286723063708016,5.201739040931329,0.5,23
2.6114161174700485,1,4,0.9052244026966221,3.3384466352815245,0.0,24
0.512712658557489,1,1,0.9130858977779659,5.423122494937912,0.25,25
0.7886521961101745,3,2,0.6311606062249411,3.201609450472554,0.2,26
1.596540737550956,3,1,0.952685862749775,3.5014293258784606,0.45,27
0.2137076240079787,2,4,0.5451022819143845,2.692851745670126,0.0,28
1.0029848991896613,3,4,0.8275127563823423,2.091851368861786,0.1,29
1.3503077512550843,2,2,0.6196157459803924,5.962188931478694,0.15,30
2.941640648634683,4,1,0.5237428721579865,5.843781918625294,0.5,31
2.8878224267393637,1,1,0.6194032600708972,4.635544386240064,0.25,32
0.2782708285967377,3,3,0.7404435883701317,3.6104949756156715,0.2,33
0.9091355335508039,3,3,0.5453294518789435,5.7727833988711215,0.15,34
0.8820385444480954,4,1,0.8736307255529385,3.9312048574428387,0.45,35
1.7638101287590318,3,4,0.833640797353671,4.297779932485385,0.1,36
2.625016694159876,2,1,0.5603845392455871,4.823038728796517,0.25,37
2.4752513857117346,2,4,0.7282384799520122,5.539266692016602,0.15,38
0.37400324897836945,3,3,0.7469006330263972,5.832130457900792,0.2,39
2.0346383552829317,1,2,0.7413590089096289,2.3413305795536905,0.0,40
0.17978380348741474,1,3,0.5377549638936828,3.80516909916652,0.1,41
2.743772531124428,3,1,0.5450780018142591,2.8115890455859667,0.45,42
2.73189276847073,1,2,0.6131283849672713,4.89711221902791,0.1,43
0.13426845931803066,4,4,0.6619987514182951,5.80894867001253,0.15,44
2.54381203307574,1,3,0.6581846328025612,5.475085417381169,0.1,45
0.10148603657123556,1,3,0.6443165657719727,3.521193024313667,0.05,46
1.679823298524488,2,1,0.6361642210907448,3.081114521919048,0.25,47
2.6100606373579525,1,1,0.633978608039785,3.4814582054774705,0.3,48
0.6584256786575527,4,3,0.5345791856212929,4.835073512599887,0.2,49
2.122181560815312,4,1,0.8341657657330503,5.312418289745515,0.5,50
2.291065927550384,4,4,0.655519716965848,4.551934439458285,0.15,51
2.5274410477799054,1,2,0.8557326798457736,5.266230547406523,0.0,52
0.6683150076174041,4,3,0.5919724502595203,2.525277222598759,0.15,53
2.377036282635197,1,3,0.5805904948556876,4.35633858014406,0.1,54
0.15576089743574162,1,1,0.9297018645058135,3.7015064767551626,0.25,55
2.1545287145741563,1,1,0.5519032146567486,5.254510263774367,0.25,56
1.8440706110452176,3,4,0.7532449942094761,2.331920552897622,0.1,57
0.8284196135823736,3,4,0.6490415913672245,4.094619383097948,0.25,58
1.181474080960503,2,3,0.971911649584448,2.8871767295047763,0.0,59
0.26197871492163893,4,4,0.751173065688755,3.9399765049731363,0.15,60
2.7235985075926634,2,2,0.7877104269007409,5.579692615497308,0.05,61
0.7598317005504992,2,1,0.9865754579288164,4.3656907557199425,0.25,62
2.7357463156466926,4,3,0.9852823922724483,2.9618915685510943,0.1,63
1.8076205348997498,3,4,0.790785968217503,5.778997164434817,0.1,64
0.8966050002630018,3,1,0.9510925884670209,2.1962081591658777,0.45,65
1.0106139442884159,1,1,0.8240638789145538,3.398672543835218,0.25,66
0.6505030761390501,4,2,0.7559920108651514,4.451912496997774,0.15,67
0.5073482127009793,1,3,0.71201505403707,2.52062682406548,0.0,68
0.34541906712035886,1,3,0.6360696940175041,5.792533440196729,0.1,69
0.4971674184084338,2,1,0.8409768676480305,3.6126062510989496,0.25,70
1.3386800273240085,1,2,0.7276781036281197,4.138734947465359,0.15,71
0.9758120538664088,2,1,0.9658449813166905,5.958739146397953,0.25,72
2.2449397144345595,1,1,0.7992464676047536,3.509338199486794,0.25,73
1.5359868000549022,1,2,0.5682340198280899,4.976544936747236,0.1,74
2.646620391996118,4,3,0.7098747632617308,3.7785061497663284,0.2,75
1.4392925983908917,4,4,0.589471006669718,4.236712774896745,0.2,76
0.31586014751220404,4,4,0.709048594347695,2.0078533308686533,0.15,77
2.4189131734583587,2,1,0.6120344913529057,3.7291721884642706,0.3,78
1.2454618752986453,1,1,0.8577467018818588,5.841570808655841,0.25,79
0.9571627865557947,2,1,0.9127176872631135,4.413532421043308,0.25,80
2.4536250762571465,1,4,0.6567694368784358,4.425958299354482,0.1,81
0.8201730108339925,2,2,0.8641799541494377,4.7057748991187065,0.05,82
1.6552221629095656,2,2,0.6330624483570211,5.508927629094849,0.15,83
1.5903609150955167,2,1,0.891135624488936,5.220206141931332,0.25,84
0.7380254142078688,3,2,0.5624293676339358,2.668842900787188,0.15,85
0.5632915833527524,3,2,0.8777302350407497,2.477467687203396,0.15,86
0.04283210449740016,2,2,0.7632503681474081,3.282552541883783,0.05,87
1.7305294924454977,1,3,0.931148863243137,5.8242301493078426,0.0,88
1.2048910790997143,2,4,0.8650845876172117,2.5964322659816528,0.0,89
1.8705168079743015,4,4,0.6073939751402764,3.140930397935363,0.15,90
2.9721295227045954,1,2,0.5461870856169347,3.9624481905342073,0.15,91
1.3069004993050335,2,4,0.5706068919064172,4.134774381371888,0.15,92
2.197950294427306,1,2,0.5460172988002243,2.310666775981972,0.0,93
2.381087006126081,3,4,0.6471499194495249,3.6239485760055774,0.15,94
0.9852627721302818,3,1,0.5626654024903065,4.480029862955714,0.5,95
2.704533602096725,4,1,0.712719240817069,5.492762028885558,0.5,96
0.589654363132413,4,4,0.7329625392024675,2.8338217552698604,0.15,97
2.4704712815595857,2,2,0.9118747214836479,3.285795154297283,0.05,98
1.7315065558807314,4,1,0.9528432934453717,4.202446661433166,0.5,99
2.109416179778984,4,2,0.8485299575889169,2.6865505988221043,0.1,100
0.16579360849279123,3,2,0.8125775768091383,4.345734253424741,0.15,101
1.9800351221777266,2,2,0.8242101655473504,5.849256219164344,0.05,102
0.43873249165979933,2,4,0.6972206425862504,5.022783802043337,0.15,103
0.029672966331381723,4,1,0.8385135669505839,4.08034791078227,0.5,104
0.002154561835431834,4,2,0.814737117624228,5.047628314144939,0.15,105
2.9707608797793608,4,3,0.6503975664341768,5.193292183824598,0.15,106
0.9823321439319725,3,1,0.64991749625578,3.89025250439499,0.45,107
0.8567468843191273,4,1,0.7189430714873777,3.014089071882974,0.45,108
2.3229239696754362,2,2,0.8962261865824551,2.916863345546916,0.05,109
1.0894012260608457,2,2,0.8251473332753396,3.042698631427503,0.05,110
1.5265744063984372,1,3,0.814034244516886,4.100201813345276,0.0,111
0.96819999675339,4,1,0.684487774569539,3.108475019713973,0.45,112
0.604542170923396,1,4,0.8524492365558143,3.1674333266952606,0.0,113
0.3443554484881627,4,4,0.7302713697560747,2.3014394733855363,0.15,114
1.9849922134877334,2,1,0.9157236722113871,4.525824092782454,0.25,115
1.7221327081702371,3,1,0.5144629814972068,5.281300081479653,0.5,116
1.3362937440719835,1,1,0.5789541865124532,5.543160177616796,0.25,117
2.509704960255511,1,2,0.867789684028861,5.99296795573289,0.0,118
0.1913617357659093,1,4,0.5387485058244204,2.189777595972185,0.0,119
2.188054416264964,4,3,0.5948055971047883,2.5545765987988074,0.1,120
0.23346909533953253,4,1,0.6436073795875374,4.664781313515868,0.5,121
0.337590865923432,1,4,0.6002203857115502,3.1393153805171248,0.05,122
1.2644133392442078,4,3,0.8344893672078533,4.949642861714824,0.1,123
0.5493303129070849,3,2,0.794667629829603,2.1061816383997782,0.15,124
2.2769715016553733,3,1,0.8572187560886645,5.209233916371684,0.5,125
2.098652850543738,1,4,0.645943669793301,2.068266729801282,0.0,126
0.9880286126609227,4,2,0.878233193847453,2.75940360452987,0.15,127
0.5756336050547908,2,1,0.5005556097265271,4.158396929468134,0.3,128
0.9899795547535727,1,2,0.9343554307552955,4.292183121929098,0.05,129
0.1289100151931456,1,3,0.7811514337447,5.190497492078367,0.0,130
0.7541231170929085,1,3,0.8821106258573452,5.238818011159456,0.0,131
1.5860564195011237,1,4,0.8471624498479438,2.94148965281441,0.0,132
2.4922556506280333,3,1,0.5881355916645128,5.329782584256499,0.5,133
1.4053667030929073,1,4,0.5075210040346445,2.8125567564282385,0.0,134
1.9455816210910193,2,4,0.740623490298633,5.032566693216207,0.15,135
1.8598539175320798,2,4,0.6061521046512905,3.6793531457669615,0.15,136
2.660698982085625,3,4,0.8380011682211614,5.576532023349441,0.1,137
2.869626971624378,2,4,0.9470551771610844,2.608847281162179,0.0,138
0.4912793066551935,1,1,0.8600633473135595,2.7079696729349445,0.25,139
2.5339823643368087,3,3,0.7510592365020601,5.813646197716322,0.1,140
1.87824048557641,4,1,0.8299940319973071,2.995552794948803,0.45,141
1.3096416798627732,4,1,0.6067967559783205,2.705381832613802,0.45,142
0.008649826034873742,4,2,0.7531244825456926,3.8378338419321816,0.15,143
1.1015906060696383,1,2,0.5770223981168938,5.352037975486185,0.1,144
2.184875388523584,3,3,0.6306812887944322,4.234667287239606,0.2,145
0.9012592888284388,1,1,0.5520526026925612,2.178392961541127,0.25,146
0.40874004110088225,4,1,0.8441228564906883,4.3631432177778295,0.5,147
2.1128465385809765,4,3,0.6645021946988441,3.806768725862379,0.2,148
2.9741722929929786,4,2,0.9042345538813262,4.86220240043798,0.1,149
1.8245671579759752,1,2,0.8112961300215038,3.4393760835809455,0.0,150
0.5892717926721149,4,4,0.7490556873979365,5.645728175114467,0.2,151
1.1708346644415102,2,3,0.838021250047684,2.74953530348341,0.0,152
1.981218967159843,3,1,0.6164340355282875,5.353183211151199,0.5,153
1.5328201971288344,2,4,0.8783310182112125,4.4393052972360625,0.05,154
1.128753505505466,4,3,0.9455947595741492,2.9983935470995995,0.1,155
0.9939028892714485,2,3,0.6134167295432288,5.509910596307312,0.15,156
2.111325411755313,3,1,0.5490567125912389,4.19551055403608,0.5,157
1.3894001160668714,3,3,0.5098974771243494,2.5404234947081274,0.1,158
0.5753049572120601,2,3,0.6913593860983802,4.288633541592353,0.15,159
2.016473048479807,4,3,0.7706347174827171,3.1105244556511193,0.1,160
2.702957772004701,4,1,0.7858965602373142,5.872690714919404,0.5,161
2.972165298040996,1,3,0.596384140261754,2.244759753612071,0.0,162
0.0022580899541529975,4,4,0.5233524301544492,4.933438584663865,0.2,163
2.2951044045376805,2,3,0.7535314047170933,4.297508510399059,0.05,164
1.4075322325145172,3,3,0.8820466327850165,3.6590426034385155,0.1,165
1.2679518060918027,2,4,0.8024939624998826,2.8503346188788345,0.0,166
1.0825308344685318,2,4,0.7113632596999815,3.2644430543005414,0.05,167
2.9790440205386384,3,4,0.603347718951351,4.351119474618934,0.2,168
2.583602575681905,2,1,0.9292540387334921,5.814039448142314,0.25,169
0.18112280560068994,1,3,0.9431755140693934,5.2735538092521494,0.0,170
2.3852972640607595,4,4,0.9660518829149655,4.525032519047358,0.1,171
2.4571540506935405,2,1,0.9034369508522286,4.3521522370479016,0.25,172
0.6035528964246836,3,3,0.6186942342624506,3.155169749848773,0.2,173
2.5983572845835825,2,4,0.8120154265503543,5.351523346243244,0.05,174
0.8601380747402991,4,4,0.8474584697506555,2.9213449479767757,0.15,175
2.686118672161922,2,4,0.5575403388082305,2.1179435525752233,0.0,176
0.4544249048374429,3,2,0.6780297303354281,5.477324345840854,0.2,177
1.0161833368321465,2,1,0.9615011653971715,3.805910449073964,0.25,178
2.664645270431782,3,2,0.635187973863589,3.565939289551811,0.15,179
2.066916877324245,3,1,0.5971728026912031,2.3053430672762607,0.45,180
2.2090985990116887,4,1,0.5176031155735488,5.075740050123796,0.5,181
1.7872752783870305,1,4,0.7169774241383235,3.915460756331902,0.1,182
2.681320442369398,3,4,0.5849192128352191,5.7247356536528065,0.15,183
2.2287558818109985,2,4,0.7175077730447799,3.0301576278884426,0.05,184
1.9908924575320093,3,2,0.7080370896790293,3.130791276076619,0.15,185
1.5688942998674613,4,4,0.9666113422191471,2.9094372497281036,0.1,186
1.6482218386499832,4,2,0.6942374265923188,2.858106387835266,0.1,187
1.1308029955761405,4,3,0.5987905171418487,4.3819279345958115,0.2,188
1.431552890403661,2,4,0.8662638491163666,4.135534617278857,0.05,189
0.9619511573309297,2,4,0.5553640355633094,3.648388922237783,0.05,190
0.4524193936587574,1,4,0.9897740947991738,3.412672010646121,0.0,191
1.2355084617614351,2,1,0.9011553172160865,4.132756454327614,0.25,192
0.8763133766340152,1,1,0.5955489208667089,4.719296909739166,0.25,193
0.9216722871962256,3,1,0.5772315097404556,5.876643792544254,0.5,194
0.7052225617821858,1,1,0.8299522097733623,5.394180628911316,0.25,195
0.7475223958028832,1,4,0.6023659025313037,2.5833457978736893,0.0,196
1.2577669412645145,2,3,0.7770976617732621,4.516484583130582,0.05,197
1.7348620796815197,2,2,0.5077317359968587,3.5812270320918973,0.1,198
2.8125394384250715,4,1,0.6350899735753024,5.99083053945094,0.5,199
0.45782392577770625,2,4,0.510668424193508,4.138483517769384,0.15,200
2.941454559844156,1,2,0.5278748459126335,3.900946801684806,0.15,201
2.131011066700042,2,3,0.7954750588682804,3.878778789498679,0.05,202
1.0643235554164105,3,1,0.6370767214516284,5.077440036272886,0.5,203
1.3429558759135571,2,1,0.5120463945725341,2.689164179503803,0.25,204
2.227006839847557,2,2,0.954297628269824,2.484969386793689,0.05,205
2.9433222613289534,1,3,0.6639125061866884,3.161673979283623,0.05,206
1.5574961252093347,4,3,0.6771826609874163,3.336737838448067,0.15,207
0.484644501430715,3,3,0.528019209113194,4.368927533538439,0.25,208
1.8435035436583762,3,4,0.7855160796684193,2.083991540412104,0.1,209
1.3354049072038268,1,3,0.7400227820903639,4.684958976176578,0.1,210
1.5117361448412932,3,4,0.5465122901481516,5.6900237170946255,0.15,211
1.8061323681094037,2,4,0.8839828389877478,2.5617225330920532,0.0,212
2.1444597151443205,2,3,0.5255482623303642,4.734294863180207,0.15,213
2.931127224153107,1,4,0.5396204938786566,2.1360618935560045,0.0,214
1.385099360611974,4,2,0.7019215040507732,5.344861419006632,0.2,215
